2888 //  007 James Bond //  $8.09 //  $25.01 //  $148.50 // 
13581 //  Pinball Fantasies //  $14.96 //  $45.00 //  $173.00 // 
13582 //  Pinocchio //  $9.48 //  $30.02 //  $38.61 // 
13573 //  Pipe Dream //  $5.67 //  $13.91 //  $31.38 // 
13584 //  Pit-Fighter //  $7.87 //  $13.09 //  $34.99 // 
13585 //  Play Action Football //  $3.57 //  $12.05 //  $32.73 // 
13587 //  Pocahontas //  $5.35 //  $28.75 //  $30.49 // 
2979 //  Pokemon Blue //  $22.91 //  $104.25 //  $835.81 // 
2985 //  Pokemon Red //  $24.35 //  $104.03 //  $1399.00 // 
2988 //  Pokemon Yellow //  $24.99 //  $85.69 //  $523.63 // 
13589 //  Popeye 2 //  $16.95 //  $56.14 //  $144.01 // 
36675 //  Power Mission //  $10.45 //  $30.00 //  $53.53 // 
21126 //  Power Racer //  $8.63 //  $47.50 //  $75.00 // 
13593 //  Prehistorik Man //  $19.99 //  $69.95 //  $110.87 // 
13594 //  Primal Rage //  $6.72 //  $21.07 //  $61.59 // 
34961 //  Prince of Persia //  $11.38 //  $39.85 //  $72.95 // 
13597 //  Prophecy of the Viking Child //  $13.07 //  $39.86 //  $91.27 // 
13599 //  Pyramids of Ra //  $12.74 //  $50.00 //  $65.00 // 
13600 //  Q Billion //  $5.30 //  $17.35 //  $34.24 // 
14863 //  Q*bert //  $10.61 //  $15.00 //  $91.74 // 
3001 //  Qix //  $4.93 //  $12.69 //  $30.77 // 
13601 //  Quarth //  $6.53 //  $17.62 //  $45.00 // 
13602 //  R-Type //  $12.00 //  $52.56 //  $112.51 // 
13603 //  Race Days //  $11.81 //  $34.29 //  $80.00 // 
13604 //  Race Drivin //  $6.99 //  $15.29 //  $62.41 // 
13605 //  Radar Mission //  $4.44 //  $17.17 //  $61.46 // 
13606 //  Raging Fighter //  $4.49 //  $29.99 //  $69.11 // 
3008 //  Rampart //  $20.83 //  $122.76 //  $282.52 // 
13478 //  Real Ghostbusters //  $21.67 //  $122.89 //  $317.50 // 
40544 //  Red Game Boy Pocket //  $32.14 //  $112.94 //  $259.76 // 
13609 //  Ren & Stimpy Space Cadet Adventures //  $6.37 //  $25.06 //  $115.40 // 
13610 //  Ren & Stimpy Veediots //  $3.03 //  $13.23 //  $96.00 // 
13611 //  Rescue of Princess Blobette //  $6.75 //  $38.10 //  $161.24 // 
3013 //  Revenge of the Gator //  $8.90 //  $20.25 //  $79.99 // 
13614 //  Riddick Bowe Boxing //  $6.02 //  $41.94 //  $51.15 // 
13085 //  Ring Rage //  $6.00 //  $24.95 //  $57.39 // 
21155 //  Road Rash //  $12.95 //  $30.84 //  $122.35 // 
13182 //  Robin Hood Prince of Thieves //  $10.06 //  $35.36 //  $109.90 // 
3017 //  RoboCop //  $12.47 //  $25.00 //  $64.86 // 
13616 //  RoboCop 2 //  $10.96 //  $40.50 //  $93.15 // 
13617 //  Robocop vs The Terminator //  $21.29 //  $74.56 //  $170.94 // 
13619 //  "Roger Clemens MVP Baseball" //  $4.34 //  $15.21 //  $37.55 // 
13621 //  "Rolans Curse" //  $23.99 //  $124.59 //  $286.56 // 
13620 //  "Rolans Curse 2" //  $64.63 //  $189.19 //  $225.00 // 
13626 //  Samurai Shodown //  $27.37 //  $85.00 //  $300.00 // 
21129 //  SeaQuest DSV //  $11.34 //  $99.99 //  $200.00 // 
21128 //  Serpent //  $11.61 //  $68.68 //  $98.66 // 
45784 //  Shanghai //  $5.93 //  $9.19 //  $19.99 // 
13630 //  Shaq Fu //  $53.40 //  $118.63 //  $396.83 // 
13631 //  Side Pocket //  $7.01 //  $12.73 //  $34.06 // 
45735 //  Silver Game Boy Pocket //  $22.70 //  $79.42 //  $182.67 // 
36570 //  Singer Sewing Machine Operation Software //  $58.60 //  $147.82 //  $340.00 // 
13633 //  Skate or Die 2 Tour de Thrash //  $9.50 //  $99.23 //  $163.86 // 
13634 //  Skate or Die Bad n Rad //  $5.99 //  $25.15 //  $100.00 // 
3040 //  Small Soldiers //  $8.98 //  $31.60 //  $62.85 // 
13635 //  Sneaky Snakes //  $11.67 //  $53.32 //  $113.54 // 
13636 //  Snoopy Magic Show //  $6.95 //  $29.00 //  $93.95 // 
13637 //  Snow Brothers //  $48.21 //  $214.01 //  $408.58 // 
20086 //  Soccer Mania //  $5.21 //  $129.99 //  $230.00 // 
13638 //  Solar Striker //  $9.15 //  $31.26 //  $79.55 // 
13639 //  Solitaire Fun Pak //  $3.21 //  $11.62 //  $26.16 // 
13640 //  "Solomons Club" //  $11.38 //  $30.51 //  $95.73 // 
34639 //  Space Invaders //  $9.99 //  $26.59 //  $55.38 // 
13645 //  "Spankys Quest" //  $16.11 //  $137.42 //  $299.99 // 
13646 //  Speedball 2 //  $10.23 //  $26.24 //  $49.42 // 
13647 //  Speedy Gonzales //  $10.32 //  $26.66 //  $61.50 // 
13648 //  Spiderman 3 //  $12.21 //  $82.47 //  $134.61 // 
13649 //  "Spiderman and the X-Men: Arcades Revenge" //  $8.21 //  $87.60 //  $206.98 // 
21125 //  Spiritual Warfare //  $22.00 //  $49.77 //  $161.88 // 
21124 //  Sports Illustrated Championship Football & Baseball //  $4.38 //  $15.98 //  $37.03 // 
13650 //  Sports Illustrated Golf Classic //  $3.09 //  $16.40 //  $20.69 // 
13651 //  Sports Illustrated for Kids the Ultimate Triple Dare //  $4.47 //  $140.00 //  $210.00 // 
13652 //  Spot the Cool Adventure //  $7.34 //  $44.95 //  $62.46 // 
13653 //  Spot the Video Game //  $6.10 //  $18.81 //  $50.49 // 
13654 //  "Spuds Adventure" //  $240.01 //  $1898.20 //  $3500.00 // 
21157 //  Spy vs. Spy //  $10.89 //  $33.21 //  $282.90 // 
13656 //  Square Deal //  $5.10 //  $18.55 //  $55.42 // 
13657 //  Star Trek 25th Anniversary //  $9.99 //  $34.91 //  $38.36 // 
10443 //  Star Trek Generations Beyond the Nexus //  $9.25 //  $30.57 //  $80.00 // 
13658 //  Star Trek the Next Generation //  $6.74 //  $19.21 //  $40.24 // 
3050 //  Star Wars //  $8.00 //  $34.99 //  $39.46 // 
3051 //  Star Wars The Empire Strikes Back //  $11.99 //  $39.72 //  $46.49 // 
68879 //  Star Wars The Empire Strikes Back [Classic Edition] //   //   //   // 
71598 //  Star Wars The Empire Strikes Back [Premium Edition] //   //   //   // 
60615 //  Star Wars [Classic Edition] //  $9.52 //  $41.00 //  $44.00 // 
66745 //  "Star Wars [Players Choice]" //  $6.79 //  $33.78 //  $45.00 // 
60616 //  Star Wars [Premium Edition] //   //   //   // 
13659 //  Stargate //  $7.01 //  $25.00 //  $57.55 // 
13661 //  Stop that Roach //  $24.49 //  $302.41 //  $440.00 // 
3056 //  Street Fighter II //  $14.99 //  $25.07 //  $128.80 // 
13662 //  Street Racer //  $6.40 //  $20.98 //  $76.51 // 
13663 //  Sumo Fighter //  $94.58 //  $1133.47 //  $1526.01 // 
13664 //  Super Battletank //  $5.22 //  $19.74 //  $44.99 // 
13665 //  Super Black Bass //  $19.93 //  $70.52 //  $165.74 // 
45806 //  Super Breakout //  $6.49 //  $21.14 //  $50.00 // 
13666 //  Super Chase HQ //  $13.86 //  $82.50 //  $599.99 // 
13667 //  Super Hunchback //  $9.95 //  $29.74 //  $83.67 // 
3059 //  Super Mario Land //  $10.99 //  $27.59 //  $316.98 // 
3060 //  Super Mario Land 2 //  $15.29 //  $38.97 //  $274.76 // 
66747 //  "Super Mario Land 2 [Players Choice]" //   //   //   // 
66746 //  "Super Mario Land [Players Choice]" //  $9.94 //  $74.98 //  $172.45 // 
13668 //  Super Off Road //  $6.22 //  $26.57 //  $34.74 // 
16470 //  Super R.C. Pro-Am //  $4.55 //  $21.67 //  $53.44 // 
66748 //  "Super R.C. Pro-Am [Players Choice]" //   //   //   // 
14393 //  Super Scrabble //  $4.43 //  $12.41 //  $42.39 // 
10597 //  Super Star Wars Return of the Jedi //  $8.47 //  $36.97 //  $72.00 // 
13669 //  Superman //  $9.00 //  $32.31 //  $77.81 // 
13179 //  Swamp Thing //  $39.78 //  $145.00 //  $204.99 // 
13670 //  Sword of Hope //  $20.00 //  $71.80 //  $130.39 // 
13671 //  Sword of Hope II //  $46.55 //  $131.25 //  $224.82 // 
13672 //  T2 The Arcade Game //  $4.56 //  $23.97 //  $67.99 // 
13674 //  Tail Gator //  $45.25 //  $185.47 //  $376.54 // 
13342 //  TaleSpin //  $12.99 //  $53.94 //  $110.32 // 
3062 //  Tamagotchi //  $6.99 //  $19.97 //  $34.99 // 
13675 //  Tarzan Lord of the Jungle //  $9.88 //  $37.02 //  $65.88 // 
13676 //  Tasmania Story //  $11.70 //  $103.50 //  $110.16 // 
3065 //  Taz Mania 2 //  $5.35 //  $24.59 //  $125.00 // 
20125 //  Taz-Mania //  $6.02 //  $19.68 //  $67.38 // 
3067 //  Tecmo Bowl //  $7.92 //  $17.49 //  $40.52 // 
3068 //  Teenage Mutant Ninja Turtles Fall of the Foot Clan //  $8.94 //  $31.67 //  $357.00 // 
13673 //  Teenage Mutant Ninja Turtles II Back from the Sewers //  $13.49 //  $90.00 //  $143.75 // 
13678 //  Teenage Mutant Ninja Turtles III Radical Rescue //  $36.22 //  $130.37 //  $307.94 // 
16083 //  Tennis //  $5.71 //  $19.31 //  $45.70 // 
66753 //  "Tennis [Players Choice]" //  $4.57 //  $15.99 //  $36.78 // 
9952 //  Terminator 2 Judgment Day //  $6.30 //  $20.92 //  $59.93 // 
13679 //  Tesserae //  $6.52 //  $16.41 //  $38.13 // 
3073 //  Tetris //  $8.51 //  $12.81 //  $226.50 // 
9965 //  Tetris 2 //  $5.78 //  $17.75 //  $42.49 // 
3074 //  Tetris Attack //  $5.07 //  $17.99 //  $42.64 // 
13460 //  Tetris Blast //  $7.01 //  $15.10 //  $38.45 // 
3076 //  Tetris Plus //  $6.23 //  $13.45 //  $30.52 // 
66739 //  "Tetris [Players Choice]" //  $9.00 //  $53.75 //  $134.49 // 
13463 //  The Adventures of Rocky and Bullwinkle and Friends //  $6.69 //  $39.56 //  $140.01 // 
13467 //  The Fidgetts //  $9.31 //  $19.06 //  $80.00 // 
13468 //  The Flash //  $16.60 //  $63.09 //  $66.46 // 
3080 //  The Humans //  $8.99 //  $32.07 //  $109.35 // 
3081 //  The Jetsons Robot Panic //  $33.80 //  $225.92 //  $437.00 // 
3082 //  The Jungle Book //  $4.98 //  $17.25 //  $74.66 // 
14392 //  The Lion King //  $5.69 //  $28.22 //  $82.12 // 
13477 //  The Punisher //  $12.47 //  $113.11 //  $114.72 // 
21156 //  The Rugrats Movie //  $5.24 //  $10.04 //  $25.30 // 
13632 //  The Simpsons Bart and the Beanstalk //  $19.98 //  $198.30 //  $212.53 // 
13285 //  The Simpsons Bart vs the Juggernauts //  $9.50 //  $28.74 //  $67.00 // 
11971 //  The Smurfs //  $6.98 //  $27.41 //  $29.99 // 
13483 //  "Tiny Toon Adventures 2 Montanas Movie Madness" //  $7.90 //  $29.79 //  $39.99 // 
13481 //  "Tiny Toon Adventures Babs Big Break" //  $7.12 //  $19.99 //  $97.50 // 
13484 //  Tiny Toon Adventures Wacky Sports //  $7.16 //  $45.00 //  $186.76 // 
34783 //  Titus the Fox //  $31.26 //  $282.86 //  $300.00 // 
35455 //  Tom and Jerry //  $5.99 //  $24.18 //  $53.10 // 
13485 //  Tom and Jerry Frantic Antics //  $7.84 //  $25.99 //  $69.10 // 
13180 //  Top Gun Guts to Glory //  $5.92 //  $34.99 //  $38.27 // 
13486 //  Top Rank Tennis //  $6.84 //  $17.00 //  $31.72 // 
13487 //  Torpedo Range //  $7.78 //  $29.99 //  $65.55 // 
13488 //  Total Carnage //  $24.79 //  $158.15 //  $210.75 // 
13491 //  Toxic Crusaders //  $192.87 //  $498.71 //  $1147.03 // 
3104 //  Toy Story //  $4.99 //  $22.62 //  $71.93 // 
31327 //  Track & Field //  $6.85 //  $19.61 //  $59.91 // 
13493 //  Track Meet //  $9.23 //  $19.95 //  $110.00 // 
13494 //  Trax //  $29.99 //  $54.39 //  $169.45 // 
13497 //  True Lies //  $7.90 //  $42.51 //  $101.98 // 
13498 //  Tumble Pop //  $34.02 //  $130.00 //  $130.00 // 
15876 //  Turn And Burn The F-14 Dogfight Simulator //  $4.24 //  $14.45 //  $34.51 // 
13086 //  Turok Battle of the Bionosaurs //  $8.26 //  $31.07 //  $61.48 // 
13500 //  Turrican //  $15.58 //  $67.14 //  $87.46 // 
13502 //  Ultima Runes of Virtue //  $16.33 //  $56.72 //  $199.99 // 
13503 //  Ultima Runes of Virtue II //  $30.97 //  $151.31 //  $263.50 // 
13506 //  Ultra Golf //  $2.92 //  $17.68 //  $27.77 // 
13507 //  Universal Soldier //  $29.92 //  $137.50 //  $248.94 // 
3111 //  Urban Strike //  $6.57 //  $19.97 //  $94.81 // 
13509 //  Vegas Stakes //  $5.43 //  $12.39 //  $20.00 // 
13510 //  WCW The Main Event //  $33.99 //  $59.01 //  $135.73 // 
13512 //  WWF King of the Ring //  $4.76 //  $26.83 //  $61.24 // 
13513 //  WWF Raw //  $6.67 //  $19.31 //  $29.50 // 
13514 //  WWF Superstars //  $9.95 //  $20.63 //  $55.17 // 
13515 //  WWF Superstars 2 //  $6.04 //  $29.99 //  $61.43 // 
13517 //  WWF Warzone //  $6.00 //  $12.67 //  $50.97 // 
3117 //  Wario Blast //  $8.94 //  $35.60 //  $118.73 // 
21158 //  Wario Land II //  $15.10 //  $47.97 //  $330.00 // 
57974 //  Wario Land II [Not for Resale] //  $70.00 //   //   // 
3119 //  Wario Land Super Mario Land 3 //  $14.99 //  $48.84 //  $176.25 // 
66741 //  "Wario Land Super Mario Land 3 [Players Choice]" //   //   //   // 
7496 //  Wave Race //  $5.49 //  $14.80 //  $25.39 // 
66754 //  "Wave Race [Players Choice]" //   //   //   // 
13518 //  "Waynes World" //  $28.29 //  $118.35 //  $235.03 // 
13519 //  "Were Back A Dinosaur Story" //  $5.68 //  $59.99 //  $169.21 // 
3124 //  Wheel of Fortune //  $5.78 //  $10.84 //  $24.86 // 
7498 //  Who Framed Roger Rabbit //  $10.63 //  $45.99 //  $56.80 // 
13522 //  WildSnake //  $3.81 //  $19.97 //  $48.98 // 
20079 //  Wordtris //  $7.72 //  $12.32 //  $25.95 // 
3129 //  Wordzap //  $8.57 //  $29.99 //  $71.65 // 
13523 //  World Bowling //  $3.73 //  $14.00 //  $34.78 // 
21127 //  World Circuit Series //  $9.23 //  $53.38 //  $89.93 // 
13680 //  World Cup 98 //  $4.25 //  $14.89 //  $34.26 // 
13681 //  World Heroes 2 Jet //  $17.92 //  $69.99 //  $151.71 // 
13479 //  XVII Olympic Winter Games Lillehammer 94 //  $5.15 //  $16.98 //  $39.04 // 
13682 //  Xenon 2 //  $29.98 //  $62.65 //  $183.40 // 
16872 //  Yellow Game Boy Pocket //  $22.63 //  $56.54 //  $130.05 // 
13685 //  "Yogi Bears Gold Rush" //  $8.15 //  $40.00 //  $99.95 // 
3138 //  Yoshi //  $7.29 //  $18.69 //  $51.41 // 
3139 //  "Yoshis Cookie" //  $5.45 //  $20.25 //  $118.62 // 
16123 //  "Zelda Links Awakening" //  $20.81 //  $129.97 //  $350.00 // 
66737 //  "Zelda Links Awakening [Players Choice]" //  $19.00 //  $99.97 //  $161.50 // 
13687 //  Zen Intergalactic Ninja //  $36.95 //  $129.27 //  $298.49 // 
13689 //  Zool Ninja of the Nth Dimension //  $42.47 //  $91.27 //  $209.93 // 
10907 //  Zoop //  $5.13 //  $5.22 //  $30.00 // 
